matched_group_id,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,Domain,ConceptA,ConceptB,Target1,Target2,reference_order_id,target_negation_pattern_id,distance_standard_id,probe_id,probe_version,probe_type,original_baseline_probe_id,context_form_id,reference_form_id,condition_id,body_comparison_available,body_reference_type,body_reference,evidence_type,ContextType,ContextDiff,TargetDiff,prefix_text,close_location_sentence,far_location_sentence,Context1,Context2,correct_target_for_context1,correct_target_for_context2,close_evidence_type,far_evidence_type,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_auditorium__name_0__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Maya.,The coat is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_0__obj_coat__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_0__obj_coat__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The coat rests on the seat immediately next to Maya.,The coat rests on a seat across the full depth of a large auditorium from Maya.,The coat rests on the seat immediately next to Maya.,The coat rests on a seat across the full depth of a large auditorium from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,10,52,16,79,6,26,6,26,171
person_auditorium__name_0__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Maya.,The coat is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_0__obj_coat__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_0__obj_coat__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Maya sits in an auditorium.,The coat rests on the seat immediately next to Maya.,The coat rests on a seat across the full depth of a large auditorium from Maya.,Maya sits in an auditorium. The coat rests on the seat immediately next to Maya.,Maya sits in an auditorium. The coat rests on a seat across the full depth of a large auditorium from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,15,80,21,107,6,26,6,26,172
person_auditorium__name_0__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_0,Maya,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Maya.,The coat is far from Maya.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_0__obj_coat__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_0__obj_coat__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Maya sits in the front row of a large auditorium.,The coat rests on the seat immediately next to Maya.,The coat rests on a seat across the full depth of a large auditorium from Maya.,Maya sits in the front row of a large auditorium. The coat rests on the seat immediately next to Maya.,Maya sits in the front row of a large auditorium. The coat rests on a seat across the full depth of a large auditorium from Maya.,Target1,Target2,physical_arrangement,physical_arrangement,20,102,26,129,6,26,6,26,173
person_auditorium__name_1__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_1,Jesse,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Jesse.,The bag is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_1__obj_bag__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_1__obj_bag__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The bag rests on the seat immediately next to Jesse.,The bag rests on a seat across the full depth of a large auditorium from Jesse.,The bag rests on the seat immediately next to Jesse.,The bag rests on a seat across the full depth of a large auditorium from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,10,52,16,79,6,26,6,26,174
person_auditorium__name_1__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_1,Jesse,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Jesse.,The bag is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_1__obj_bag__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_1__obj_bag__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse sits in an auditorium.,The bag rests on the seat immediately next to Jesse.,The bag rests on a seat across the full depth of a large auditorium from Jesse.,Jesse sits in an auditorium. The bag rests on the seat immediately next to Jesse.,Jesse sits in an auditorium. The bag rests on a seat across the full depth of a large auditorium from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,15,81,21,108,6,26,6,26,175
person_auditorium__name_1__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_1,Jesse,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Jesse.,The bag is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_1__obj_bag__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_1__obj_bag__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse sits in the front row of a large auditorium.,The bag rests on the seat immediately next to Jesse.,The bag rests on a seat across the full depth of a large auditorium from Jesse.,Jesse sits in the front row of a large auditorium. The bag rests on the seat immediately next to Jesse.,Jesse sits in the front row of a large auditorium. The bag rests on a seat across the full depth of a large auditorium from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,20,103,26,130,6,26,6,26,176
person_auditorium__name_1__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_1,Jesse,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Jesse.,The coat is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_1__obj_coat__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_1__obj_coat__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The coat rests on the seat immediately next to Jesse.,The coat rests on a seat across the full depth of a large auditorium from Jesse.,The coat rests on the seat immediately next to Jesse.,The coat rests on a seat across the full depth of a large auditorium from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,10,53,16,80,6,27,6,27,177
person_auditorium__name_1__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_1,Jesse,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Jesse.,The coat is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_1__obj_coat__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_1__obj_coat__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse sits in an auditorium.,The coat rests on the seat immediately next to Jesse.,The coat rests on a seat across the full depth of a large auditorium from Jesse.,Jesse sits in an auditorium. The coat rests on the seat immediately next to Jesse.,Jesse sits in an auditorium. The coat rests on a seat across the full depth of a large auditorium from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,15,82,21,109,6,27,6,27,178
person_auditorium__name_1__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_1,Jesse,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Jesse.,The coat is far from Jesse.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_1__obj_coat__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_1__obj_coat__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Jesse sits in the front row of a large auditorium.,The coat rests on the seat immediately next to Jesse.,The coat rests on a seat across the full depth of a large auditorium from Jesse.,Jesse sits in the front row of a large auditorium. The coat rests on the seat immediately next to Jesse.,Jesse sits in the front row of a large auditorium. The coat rests on a seat across the full depth of a large auditorium from Jesse.,Target1,Target2,physical_arrangement,physical_arrangement,20,104,26,131,6,27,6,27,179
person_auditorium__name_2__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_2,Li,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Li.,The bag is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_2__obj_bag__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_2__obj_bag__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The bag rests on the seat immediately next to Li.,The bag rests on a seat across the full depth of a large auditorium from Li.,The bag rests on the seat immediately next to Li.,The bag rests on a seat across the full depth of a large auditorium from Li.,Target1,Target2,physical_arrangement,physical_arrangement,10,49,16,76,6,23,6,23,180
person_auditorium__name_2__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_2,Li,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Li.,The bag is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_2__obj_bag__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_2__obj_bag__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Li sits in an auditorium.,The bag rests on the seat immediately next to Li.,The bag rests on a seat across the full depth of a large auditorium from Li.,Li sits in an auditorium. The bag rests on the seat immediately next to Li.,Li sits in an auditorium. The bag rests on a seat across the full depth of a large auditorium from Li.,Target1,Target2,physical_arrangement,physical_arrangement,15,75,21,102,6,23,6,23,181
person_auditorium__name_2__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_2,Li,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Li.,The bag is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_2__obj_bag__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_2__obj_bag__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Li sits in the front row of a large auditorium.,The bag rests on the seat immediately next to Li.,The bag rests on a seat across the full depth of a large auditorium from Li.,Li sits in the front row of a large auditorium. The bag rests on the seat immediately next to Li.,Li sits in the front row of a large auditorium. The bag rests on a seat across the full depth of a large auditorium from Li.,Target1,Target2,physical_arrangement,physical_arrangement,20,97,26,124,6,23,6,23,182
person_auditorium__name_2__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_2,Li,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Li.,The coat is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_2__obj_coat__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_2__obj_coat__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The coat rests on the seat immediately next to Li.,The coat rests on a seat across the full depth of a large auditorium from Li.,The coat rests on the seat immediately next to Li.,The coat rests on a seat across the full depth of a large auditorium from Li.,Target1,Target2,physical_arrangement,physical_arrangement,10,50,16,77,6,24,6,24,183
person_auditorium__name_2__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_2,Li,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Li.,The coat is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_2__obj_coat__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_2__obj_coat__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Li sits in an auditorium.,The coat rests on the seat immediately next to Li.,The coat rests on a seat across the full depth of a large auditorium from Li.,Li sits in an auditorium. The coat rests on the seat immediately next to Li.,Li sits in an auditorium. The coat rests on a seat across the full depth of a large auditorium from Li.,Target1,Target2,physical_arrangement,physical_arrangement,15,76,21,103,6,24,6,24,184
person_auditorium__name_2__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_2,Li,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Li.,The coat is far from Li.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_2__obj_coat__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_2__obj_coat__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Li sits in the front row of a large auditorium.,The coat rests on the seat immediately next to Li.,The coat rests on a seat across the full depth of a large auditorium from Li.,Li sits in the front row of a large auditorium. The coat rests on the seat immediately next to Li.,Li sits in the front row of a large auditorium. The coat rests on a seat across the full depth of a large auditorium from Li.,Target1,Target2,physical_arrangement,physical_arrangement,20,98,26,125,6,24,6,24,185
person_auditorium__name_3__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_3,Omar,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Omar.,The bag is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_3__obj_bag__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_3__obj_bag__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The bag rests on the seat immediately next to Omar.,The bag rests on a seat across the full depth of a large auditorium from Omar.,The bag rests on the seat immediately next to Omar.,The bag rests on a seat across the full depth of a large auditorium from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,10,51,16,78,6,25,6,25,186
person_auditorium__name_3__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_3,Omar,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Omar.,The bag is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_3__obj_bag__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_3__obj_bag__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Omar sits in an auditorium.,The bag rests on the seat immediately next to Omar.,The bag rests on a seat across the full depth of a large auditorium from Omar.,Omar sits in an auditorium. The bag rests on the seat immediately next to Omar.,Omar sits in an auditorium. The bag rests on a seat across the full depth of a large auditorium from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,15,79,21,106,6,25,6,25,187
person_auditorium__name_3__obj_bag,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_3,Omar,obj_bag,bag,,,spatial-relations,close,far,The bag is close to Omar.,The bag is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_3__obj_bag__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_3__obj_bag__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Omar sits in the front row of a large auditorium.,The bag rests on the seat immediately next to Omar.,The bag rests on a seat across the full depth of a large auditorium from Omar.,Omar sits in the front row of a large auditorium. The bag rests on the seat immediately next to Omar.,Omar sits in the front row of a large auditorium. The bag rests on a seat across the full depth of a large auditorium from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,20,101,26,128,6,25,6,25,188
person_auditorium__name_3__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_3,Omar,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Omar.,The coat is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_3__obj_coat__placement__compact,1.0,close_far_context_and_body_reference,person_auditorium__name_3__obj_coat__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The coat rests on the seat immediately next to Omar.,The coat rests on a seat across the full depth of a large auditorium from Omar.,The coat rests on the seat immediately next to Omar.,The coat rests on a seat across the full depth of a large auditorium from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,10,52,16,79,6,26,6,26,189
person_auditorium__name_3__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_3,Omar,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Omar.,The coat is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_3__obj_coat__placement__setting,1.0,close_far_context_and_body_reference,person_auditorium__name_3__obj_coat__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Omar sits in an auditorium.,The coat rests on the seat immediately next to Omar.,The coat rests on a seat across the full depth of a large auditorium from Omar.,Omar sits in an auditorium. The coat rests on the seat immediately next to Omar.,Omar sits in an auditorium. The coat rests on a seat across the full depth of a large auditorium from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,15,80,21,107,6,26,6,26,190
person_auditorium__name_3__obj_coat,person_auditorium,seating_arrangement,person_auditorium,large auditorium,person_object,name_3,Omar,obj_coat,coat,,,spatial-relations,close,far,The coat is close to Omar.,The coat is far from Omar.,target_first,positive,ordinary_physical_separation,context_diagnostic__person_auditorium__name_3__obj_coat__placement__endpoint,1.0,close_far_context_and_body_reference,person_auditorium__name_3__obj_coat__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,Omar sits in the front row of a large auditorium.,The coat rests on the seat immediately next to Omar.,The coat rests on a seat across the full depth of a large auditorium from Omar.,Omar sits in the front row of a large auditorium. The coat rests on the seat immediately next to Omar.,Omar sits in the front row of a large auditorium. The coat rests on a seat across the full depth of a large auditorium from Omar.,Target1,Target2,physical_arrangement,physical_arrangement,20,102,26,129,6,26,6,26,191
objects_gym__obj_bench__obj_ball,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,spatial-relations,close,far,The ball is close to the bench.,The ball is far from the bench.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_bench__obj_ball__placement__compact,1.0,close_far_context_and_body_reference,objects_gym__obj_bench__obj_ball__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The ball rests immediately beside the edge of the bench.,The full length of a long gym separates the ball from the bench.,The ball rests immediately beside the edge of the bench.,The full length of a long gym separates the ball from the bench.,Target1,Target2,physical_arrangement,physical_arrangement,10,56,13,64,7,31,7,31,192
objects_gym__obj_bench__obj_ball,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,spatial-relations,close,far,The ball is close to the bench.,The ball is far from the bench.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_bench__obj_ball__placement__setting,1.0,close_far_context_and_body_reference,objects_gym__obj_bench__obj_ball__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bench is in a gym.,The ball rests immediately beside the edge of the bench.,The full length of a long gym separates the ball from the bench.,The bench is in a gym. The ball rests immediately beside the edge of the bench.,The bench is in a gym. The full length of a long gym separates the ball from the bench.,Target1,Target2,physical_arrangement,physical_arrangement,16,79,19,87,7,31,7,31,193
objects_gym__obj_bench__obj_ball,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_bench,bench,spatial-relations,close,far,The ball is close to the bench.,The ball is far from the bench.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_bench__obj_ball__placement__endpoint,1.0,close_far_context_and_body_reference,objects_gym__obj_bench__obj_ball__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bench is at one end of a long gym.,The ball rests immediately beside the edge of the bench.,The full length of a long gym separates the ball from the bench.,The bench is at one end of a long gym. The ball rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The full length of a long gym separates the ball from the bench.,Target1,Target2,physical_arrangement,physical_arrangement,20,95,23,103,7,31,7,31,194
objects_gym__obj_bench__obj_cone,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_cone,cone,obj_bench,bench,spatial-relations,close,far,The cone is close to the bench.,The cone is far from the bench.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_bench__obj_cone__placement__compact,1.0,close_far_context_and_body_reference,objects_gym__obj_bench__obj_cone__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The cone rests immediately beside the edge of the bench.,The full length of a long gym separates the cone from the bench.,The cone rests immediately beside the edge of the bench.,The full length of a long gym separates the cone from the bench.,Target1,Target2,physical_arrangement,physical_arrangement,10,56,13,64,7,31,7,31,195
objects_gym__obj_bench__obj_cone,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_cone,cone,obj_bench,bench,spatial-relations,close,far,The cone is close to the bench.,The cone is far from the bench.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_bench__obj_cone__placement__setting,1.0,close_far_context_and_body_reference,objects_gym__obj_bench__obj_cone__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bench is in a gym.,The cone rests immediately beside the edge of the bench.,The full length of a long gym separates the cone from the bench.,The bench is in a gym. The cone rests immediately beside the edge of the bench.,The bench is in a gym. The full length of a long gym separates the cone from the bench.,Target1,Target2,physical_arrangement,physical_arrangement,16,79,19,87,7,31,7,31,196
objects_gym__obj_bench__obj_cone,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_cone,cone,obj_bench,bench,spatial-relations,close,far,The cone is close to the bench.,The cone is far from the bench.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_bench__obj_cone__placement__endpoint,1.0,close_far_context_and_body_reference,objects_gym__obj_bench__obj_cone__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The bench is at one end of a long gym.,The cone rests immediately beside the edge of the bench.,The full length of a long gym separates the cone from the bench.,The bench is at one end of a long gym. The cone rests immediately beside the edge of the bench.,The bench is at one end of a long gym. The full length of a long gym separates the cone from the bench.,Target1,Target2,physical_arrangement,physical_arrangement,20,95,23,103,7,31,7,31,197
objects_gym__obj_mat__obj_ball,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_mat,mat,spatial-relations,close,far,The ball is close to the mat.,The ball is far from the mat.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_mat__obj_ball__placement__compact,1.0,close_far_context_and_body_reference,objects_gym__obj_mat__obj_ball__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The ball rests immediately beside the edge of the mat.,The full length of a long gym separates the ball from the mat.,The ball rests immediately beside the edge of the mat.,The full length of a long gym separates the ball from the mat.,Target1,Target2,physical_arrangement,physical_arrangement,10,54,13,62,7,29,7,29,198
objects_gym__obj_mat__obj_ball,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_mat,mat,spatial-relations,close,far,The ball is close to the mat.,The ball is far from the mat.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_mat__obj_ball__placement__setting,1.0,close_far_context_and_body_reference,objects_gym__obj_mat__obj_ball__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The mat is in a gym.,The ball rests immediately beside the edge of the mat.,The full length of a long gym separates the ball from the mat.,The mat is in a gym. The ball rests immediately beside the edge of the mat.,The mat is in a gym. The full length of a long gym separates the ball from the mat.,Target1,Target2,physical_arrangement,physical_arrangement,16,75,19,83,7,29,7,29,199
objects_gym__obj_mat__obj_ball,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_ball,ball,obj_mat,mat,spatial-relations,close,far,The ball is close to the mat.,The ball is far from the mat.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_mat__obj_ball__placement__endpoint,1.0,close_far_context_and_body_reference,objects_gym__obj_mat__obj_ball__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The mat is at one end of a long gym.,The ball rests immediately beside the edge of the mat.,The full length of a long gym separates the ball from the mat.,The mat is at one end of a long gym. The ball rests immediately beside the edge of the mat.,The mat is at one end of a long gym. The full length of a long gym separates the ball from the mat.,Target1,Target2,physical_arrangement,physical_arrangement,20,91,23,99,7,29,7,29,200
objects_gym__obj_mat__obj_cone,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_cone,cone,obj_mat,mat,spatial-relations,close,far,The cone is close to the mat.,The cone is far from the mat.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_mat__obj_cone__placement__compact,1.0,close_far_context_and_body_reference,objects_gym__obj_mat__obj_cone__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The cone rests immediately beside the edge of the mat.,The full length of a long gym separates the cone from the mat.,The cone rests immediately beside the edge of the mat.,The full length of a long gym separates the cone from the mat.,Target1,Target2,physical_arrangement,physical_arrangement,10,54,13,62,7,29,7,29,201
objects_gym__obj_mat__obj_cone,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_cone,cone,obj_mat,mat,spatial-relations,close,far,The cone is close to the mat.,The cone is far from the mat.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_mat__obj_cone__placement__setting,1.0,close_far_context_and_body_reference,objects_gym__obj_mat__obj_cone__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The mat is in a gym.,The cone rests immediately beside the edge of the mat.,The full length of a long gym separates the cone from the mat.,The mat is in a gym. The cone rests immediately beside the edge of the mat.,The mat is in a gym. The full length of a long gym separates the cone from the mat.,Target1,Target2,physical_arrangement,physical_arrangement,16,75,19,83,7,29,7,29,202
objects_gym__obj_mat__obj_cone,objects_gym,room_separation,objects_gym,long gym,object_object,,,obj_cone,cone,obj_mat,mat,spatial-relations,close,far,The cone is close to the mat.,The cone is far from the mat.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_gym__obj_mat__obj_cone__placement__endpoint,1.0,close_far_context_and_body_reference,objects_gym__obj_mat__obj_cone__baseline,endpoint,placement,placement__endpoint,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The mat is at one end of a long gym.,The cone rests immediately beside the edge of the mat.,The full length of a long gym separates the cone from the mat.,The mat is at one end of a long gym. The cone rests immediately beside the edge of the mat.,The mat is at one end of a long gym. The full length of a long gym separates the cone from the mat.,Target1,Target2,physical_arrangement,physical_arrangement,20,91,23,99,7,29,7,29,203
objects_kitchen__obj_plate__obj_cup,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,spatial-relations,close,far,The cup is close to the plate.,The cup is far from the plate.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_plate__obj_cup__placement__compact,1.0,close_far_context_and_body_reference,objects_kitchen__obj_plate__obj_cup__baseline,compact,placement,placement__compact,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,,The cup rests on a table immediately beside the plate.,The cup rests across the full length of a large kitchen from the plate.,The cup rests on a table immediately beside the plate.,The cup rests across the full length of a large kitchen from the plate.,Target1,Target2,physical_arrangement,physical_arrangement,10,54,14,71,7,30,7,30,204
objects_kitchen__obj_plate__obj_cup,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_plate,plate,spatial-relations,close,far,The cup is close to the plate.,The cup is far from the plate.,target_first,positive,ordinary_physical_separation,context_diagnostic__objects_kitchen__obj_plate__obj_cup__placement__setting,1.0,close_far_context_and_body_reference,objects_kitchen__obj_plate__obj_cup__baseline,setting,placement,placement__setting,False,,,physical_arrangement,indirect,location phrase contrast,concept swap,The plate rests on a table in a kitchen.,The cup rests on a table immediately beside the plate.,The cup rests across the full length of a large kitchen from the plate.,The plate rests on a table in a kitchen. The cup rests on a table immediately beside the plate.,The plate rests on a table in a kitchen. The cup rests across the full length of a large kitchen from the plate.,Target1,Target2,physical_arrangement,physical_arrangement,19,95,23,112,7,30,7,30,205
