probe_version,probe_family,case_id,scene_cluster_id,event_family,event_subtype,evidence_format,entity_pair_id,target_entity,reference_entity,target_entity_order,context_entity_order,facing_direction,anchor,reference_frame,length_band,definition_present,answer_bridge_present,headline_eligible,source_seed_ids,facing_fixed,initial_relation_explicit,final_relation_explicit,geometry_precision,pair_type,Target1,target1_relation_word,Target2,target2_relation_word,probe_id,Context1,context1_target_start,context1_target_end,context1_reference_start,context1_reference_end,context1_reference_facing_start,context1_reference_facing_end,context1_reference_motion_relative_to_initial_facing,context1_initial_relation,context1_gold_relation,context1_relation_changed,correct_target_for_context1,Context2,context2_target_start,context2_target_end,context2_reference_start,context2_reference_end,context2_reference_facing_start,context2_reference_facing_end,context2_reference_motion_relative_to_initial_facing,context2_initial_relation,context2_gold_relation,context2_relation_changed,correct_target_for_context2,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,a_b,A,B,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__recede_without_crossing__numeric__a_b__reference_first__target_first__increasing__none,B faces increasing position numbers. A moves from 3 to 5. B stays at 2.,3,5,2,2,1,1,still,front,front,False,Target1,B faces increasing position numbers. A moves from 3 to 1. B stays at 4.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,a_b,A,B,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__recede_without_crossing__numeric__a_b__reference_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 3 to 5. B stays at 2.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,B faces decreasing position numbers. A moves from 3 to 1. B stays at 4.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,a_b,A,B,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__recede_without_crossing__numeric__a_b__target_first__reference_first__increasing__none,B faces increasing position numbers. B stays at 2. A moves from 3 to 5.,3,5,2,2,1,1,still,front,front,False,Target1,B faces increasing position numbers. B stays at 4. A moves from 3 to 1.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,a_b,A,B,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__recede_without_crossing__numeric__a_b__target_first__reference_first__decreasing__none,B faces decreasing position numbers. B stays at 2. A moves from 3 to 5.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,B faces decreasing position numbers. B stays at 4. A moves from 3 to 1.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,a_b,A,B,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__recede_without_crossing__numeric__a_b__reference_first__reference_first__increasing__none,B faces increasing position numbers. B stays at 2. A moves from 3 to 5.,3,5,2,2,1,1,still,front,front,False,Target1,B faces increasing position numbers. B stays at 4. A moves from 3 to 1.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,a_b,A,B,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__recede_without_crossing__numeric__a_b__reference_first__reference_first__decreasing__none,B faces decreasing position numbers. B stays at 2. A moves from 3 to 5.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,B faces decreasing position numbers. B stays at 4. A moves from 3 to 1.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__recede_without_crossing__numeric__maya_eli__target_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 3 to 5. Eli stays at 2.,3,5,2,2,1,1,still,front,front,False,Target1,Eli faces increasing position numbers. Maya moves from 3 to 1. Eli stays at 4.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__recede_without_crossing__numeric__maya_eli__target_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 3 to 5. Eli stays at 2.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,Eli faces decreasing position numbers. Maya moves from 3 to 1. Eli stays at 4.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__recede_without_crossing__numeric__maya_eli__reference_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 3 to 5. Eli stays at 2.,3,5,2,2,1,1,still,front,front,False,Target1,Eli faces increasing position numbers. Maya moves from 3 to 1. Eli stays at 4.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__recede_without_crossing__numeric__maya_eli__reference_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 3 to 5. Eli stays at 2.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,Eli faces decreasing position numbers. Maya moves from 3 to 1. Eli stays at 4.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__recede_without_crossing__numeric__maya_eli__target_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli stays at 2. Maya moves from 3 to 5.,3,5,2,2,1,1,still,front,front,False,Target1,Eli faces increasing position numbers. Eli stays at 4. Maya moves from 3 to 1.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__recede_without_crossing__numeric__maya_eli__target_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli stays at 2. Maya moves from 3 to 5.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,Eli faces decreasing position numbers. Eli stays at 4. Maya moves from 3 to 1.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__recede_without_crossing__numeric__maya_eli__reference_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli stays at 2. Maya moves from 3 to 5.,3,5,2,2,1,1,still,front,front,False,Target1,Eli faces increasing position numbers. Eli stays at 4. Maya moves from 3 to 1.,3,1,4,4,1,1,still,behind,behind,False,Target2,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,numeric,maya_eli,Maya,Eli,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__recede_without_crossing__numeric__maya_eli__reference_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli stays at 2. Maya moves from 3 to 5.,3,5,2,2,-1,-1,still,behind,behind,False,Target2,Eli faces decreasing position numbers. Eli stays at 4. Maya moves from 3 to 1.,3,1,4,4,-1,-1,still,front,front,False,Target1,15,15,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,nonnumeric,a_b,A,B,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,qualitative,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__recede_without_crossing__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,B faces A. A walks straight away from B. B stays still without turning.,3,5,2,2,1,1,still,front,front,False,Target1,B faces away from A. A walks straight away from B. B stays still without turning.,3,1,4,4,1,1,still,behind,behind,False,Target2,14,16,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,nonnumeric,a_b,A,B,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,qualitative,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__recede_without_crossing__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,B faces A. A walks straight away from B. B stays still without turning.,3,5,2,2,1,1,still,front,front,False,Target1,B faces away from A. A walks straight away from B. B stays still without turning.,3,1,4,4,1,1,still,behind,behind,False,Target2,14,16,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,nonnumeric,maya_eli,Maya,Eli,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,qualitative,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__recede_without_crossing__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,Eli faces Maya. Maya walks straight away from Eli. Eli stays still without turning.,3,5,2,2,1,1,still,front,front,False,Target1,Eli faces away from Maya. Maya walks straight away from Eli. Eli stays still without turning.,3,1,4,4,1,1,still,behind,behind,False,Target2,14,16,6,4
2.0,event,recede_without_crossing,recede_without_crossing,target_moves_without_crossing,recede,nonnumeric,maya_eli,Maya,Eli,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""recede_without_crossing""]",True,False,False,qualitative,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__recede_without_crossing__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,Eli faces Maya. Maya walks straight away from Eli. Eli stays still without turning.,3,5,2,2,1,1,still,front,front,False,Target1,Eli faces away from Maya. Maya walks straight away from Eli. Eli stays still without turning.,3,1,4,4,1,1,still,behind,behind,False,Target2,14,16,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_same_direction__numeric__a_b__target_first__target_first__increasing__none,B faces increasing position numbers. A moves from 3 to 5. B moves from 1 to 3 without turning.,3,5,1,3,1,1,forward,front,front,False,Target1,B faces increasing position numbers. A moves from 3 to 1. B moves from 5 to 3 without turning.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_same_direction__numeric__a_b__target_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 3 to 5. B moves from 1 to 3 without turning.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,B faces decreasing position numbers. A moves from 3 to 1. B moves from 5 to 3 without turning.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_same_direction__numeric__a_b__reference_first__target_first__increasing__none,B faces increasing position numbers. A moves from 3 to 5. B moves from 1 to 3 without turning.,3,5,1,3,1,1,forward,front,front,False,Target1,B faces increasing position numbers. A moves from 3 to 1. B moves from 5 to 3 without turning.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_same_direction__numeric__a_b__reference_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 3 to 5. B moves from 1 to 3 without turning.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,B faces decreasing position numbers. A moves from 3 to 1. B moves from 5 to 3 without turning.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_same_direction__numeric__a_b__target_first__reference_first__increasing__none,B faces increasing position numbers. B moves from 1 to 3 without turning. A moves from 3 to 5.,3,5,1,3,1,1,forward,front,front,False,Target1,B faces increasing position numbers. B moves from 5 to 3 without turning. A moves from 3 to 1.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_same_direction__numeric__a_b__target_first__reference_first__decreasing__none,B faces decreasing position numbers. B moves from 1 to 3 without turning. A moves from 3 to 5.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,B faces decreasing position numbers. B moves from 5 to 3 without turning. A moves from 3 to 1.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_same_direction__numeric__a_b__reference_first__reference_first__increasing__none,B faces increasing position numbers. B moves from 1 to 3 without turning. A moves from 3 to 5.,3,5,1,3,1,1,forward,front,front,False,Target1,B faces increasing position numbers. B moves from 5 to 3 without turning. A moves from 3 to 1.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,a_b,A,B,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_same_direction__numeric__a_b__reference_first__reference_first__decreasing__none,B faces decreasing position numbers. B moves from 1 to 3 without turning. A moves from 3 to 5.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,B faces decreasing position numbers. B moves from 5 to 3 without turning. A moves from 3 to 1.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_same_direction__numeric__maya_eli__target_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 3 to 5. Eli moves from 1 to 3 without turning.,3,5,1,3,1,1,forward,front,front,False,Target1,Eli faces increasing position numbers. Maya moves from 3 to 1. Eli moves from 5 to 3 without turning.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_same_direction__numeric__maya_eli__target_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 3 to 5. Eli moves from 1 to 3 without turning.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,Eli faces decreasing position numbers. Maya moves from 3 to 1. Eli moves from 5 to 3 without turning.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_same_direction__numeric__maya_eli__reference_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 3 to 5. Eli moves from 1 to 3 without turning.,3,5,1,3,1,1,forward,front,front,False,Target1,Eli faces increasing position numbers. Maya moves from 3 to 1. Eli moves from 5 to 3 without turning.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_same_direction__numeric__maya_eli__reference_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 3 to 5. Eli moves from 1 to 3 without turning.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,Eli faces decreasing position numbers. Maya moves from 3 to 1. Eli moves from 5 to 3 without turning.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_same_direction__numeric__maya_eli__target_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli moves from 1 to 3 without turning. Maya moves from 3 to 5.,3,5,1,3,1,1,forward,front,front,False,Target1,Eli faces increasing position numbers. Eli moves from 5 to 3 without turning. Maya moves from 3 to 1.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_same_direction__numeric__maya_eli__target_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli moves from 1 to 3 without turning. Maya moves from 3 to 5.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,Eli faces decreasing position numbers. Eli moves from 5 to 3 without turning. Maya moves from 3 to 1.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_same_direction__numeric__maya_eli__reference_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli moves from 1 to 3 without turning. Maya moves from 3 to 5.,3,5,1,3,1,1,forward,front,front,False,Target1,Eli faces increasing position numbers. Eli moves from 5 to 3 without turning. Maya moves from 3 to 1.,3,1,5,3,1,1,backward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_same_direction__numeric__maya_eli__reference_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli moves from 1 to 3 without turning. Maya moves from 3 to 5.,3,5,1,3,-1,-1,backward,behind,behind,False,Target2,Eli faces decreasing position numbers. Eli moves from 5 to 3 without turning. Maya moves from 3 to 1.,3,1,5,3,-1,-1,forward,front,front,False,Target1,19,19,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,nonnumeric,a_b,A,B,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,True,False,qualitative,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_same_direction__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,"A starts in front of B. Both move equal distances in B's facing direction, without turning.",3,5,1,3,1,1,forward,front,front,False,Target1,"A starts behind B. Both move equal distances opposite B's facing direction, without turning.",3,1,5,3,1,1,backward,behind,behind,False,Target2,16,14,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,nonnumeric,a_b,A,B,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,True,False,qualitative,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_same_direction__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,"A starts in front of B. Both move equal distances in B's facing direction, without turning.",3,5,1,3,1,1,forward,front,front,False,Target1,"A starts behind B. Both move equal distances opposite B's facing direction, without turning.",3,1,5,3,1,1,backward,behind,behind,False,Target2,16,14,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,nonnumeric,maya_eli,Maya,Eli,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,True,False,qualitative,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_same_direction__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,"Maya starts in front of Eli. Both move equal distances in Eli's facing direction, without turning.",3,5,1,3,1,1,forward,front,front,False,Target1,"Maya starts behind Eli. Both move equal distances opposite Eli's facing direction, without turning.",3,1,5,3,1,1,backward,behind,behind,False,Target2,16,14,6,4
2.0,event,both_same_direction,both_same_direction,both_move,same_direction_preserved,nonnumeric,maya_eli,Maya,Eli,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_same_direction""]",True,True,False,qualitative,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_same_direction__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,"Maya starts in front of Eli. Both move equal distances in Eli's facing direction, without turning.",3,5,1,3,1,1,forward,front,front,False,Target1,"Maya starts behind Eli. Both move equal distances opposite Eli's facing direction, without turning.",3,1,5,3,1,1,backward,behind,behind,False,Target2,16,14,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_opposite_preserved__numeric__a_b__target_first__target_first__increasing__none,B faces increasing position numbers. A moves from 4 to 5. B moves from 2 to 1 without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,B faces increasing position numbers. A moves from 2 to 1. B moves from 4 to 5 without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_opposite_preserved__numeric__a_b__target_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 4 to 5. B moves from 2 to 1 without turning.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,B faces decreasing position numbers. A moves from 2 to 1. B moves from 4 to 5 without turning.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_opposite_preserved__numeric__a_b__reference_first__target_first__increasing__none,B faces increasing position numbers. A moves from 4 to 5. B moves from 2 to 1 without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,B faces increasing position numbers. A moves from 2 to 1. B moves from 4 to 5 without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_opposite_preserved__numeric__a_b__reference_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 4 to 5. B moves from 2 to 1 without turning.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,B faces decreasing position numbers. A moves from 2 to 1. B moves from 4 to 5 without turning.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_opposite_preserved__numeric__a_b__target_first__reference_first__increasing__none,B faces increasing position numbers. B moves from 2 to 1 without turning. A moves from 4 to 5.,4,5,2,1,1,1,backward,front,front,False,Target1,B faces increasing position numbers. B moves from 4 to 5 without turning. A moves from 2 to 1.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
