pair_id,length_band,name_id,object_id,numeric_case_id,unit_id,closer_probe_id,farther_probe_id,Context1,Context2,Target1,Target2
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_02__unit_inches,expanded,name_3,obj_bench,num_02,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_02__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_02__unit_inches,"Initially, Omar was 30 inches from a bench that remained stationary. From that starting position, Omar walked 6 inches directly toward the bench without reaching or passing it.","Initially, Omar was 30 inches from a bench that remained stationary. From that starting position, Omar walked 6 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_03__unit_metres,expanded,name_3,obj_bench,num_03,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_03__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_03__unit_metres,"Initially, Omar was 35 metres from a bench that remained stationary. From that starting position, Omar walked 4 metres directly toward the bench without reaching or passing it.","Initially, Omar was 35 metres from a bench that remained stationary. From that starting position, Omar walked 4 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_03__unit_ft,expanded,name_3,obj_bench,num_03,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_03__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_03__unit_ft,"Initially, Omar was 35 ft from a bench that remained stationary. From that starting position, Omar walked 4 ft directly toward the bench without reaching or passing it.","Initially, Omar was 35 ft from a bench that remained stationary. From that starting position, Omar walked 4 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_03__unit_inches,expanded,name_3,obj_bench,num_03,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_03__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_03__unit_inches,"Initially, Omar was 35 inches from a bench that remained stationary. From that starting position, Omar walked 4 inches directly toward the bench without reaching or passing it.","Initially, Omar was 35 inches from a bench that remained stationary. From that starting position, Omar walked 4 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_04__unit_metres,expanded,name_3,obj_bench,num_04,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_04__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_04__unit_metres,"Initially, Omar was 53 metres from a bench that remained stationary. From that starting position, Omar walked 32 metres directly toward the bench without reaching or passing it.","Initially, Omar was 53 metres from a bench that remained stationary. From that starting position, Omar walked 32 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_04__unit_ft,expanded,name_3,obj_bench,num_04,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_04__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_04__unit_ft,"Initially, Omar was 53 ft from a bench that remained stationary. From that starting position, Omar walked 32 ft directly toward the bench without reaching or passing it.","Initially, Omar was 53 ft from a bench that remained stationary. From that starting position, Omar walked 32 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_04__unit_inches,expanded,name_3,obj_bench,num_04,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_04__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_04__unit_inches,"Initially, Omar was 53 inches from a bench that remained stationary. From that starting position, Omar walked 32 inches directly toward the bench without reaching or passing it.","Initially, Omar was 53 inches from a bench that remained stationary. From that starting position, Omar walked 32 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_05__unit_metres,expanded,name_3,obj_bench,num_05,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_05__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_05__unit_metres,"Initially, Omar was 54 metres from a bench that remained stationary. From that starting position, Omar walked 32 metres directly toward the bench without reaching or passing it.","Initially, Omar was 54 metres from a bench that remained stationary. From that starting position, Omar walked 32 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_05__unit_ft,expanded,name_3,obj_bench,num_05,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_05__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_05__unit_ft,"Initially, Omar was 54 ft from a bench that remained stationary. From that starting position, Omar walked 32 ft directly toward the bench without reaching or passing it.","Initially, Omar was 54 ft from a bench that remained stationary. From that starting position, Omar walked 32 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_05__unit_inches,expanded,name_3,obj_bench,num_05,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_05__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_05__unit_inches,"Initially, Omar was 54 inches from a bench that remained stationary. From that starting position, Omar walked 32 inches directly toward the bench without reaching or passing it.","Initially, Omar was 54 inches from a bench that remained stationary. From that starting position, Omar walked 32 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_06__unit_metres,expanded,name_3,obj_bench,num_06,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_06__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_06__unit_metres,"Initially, Omar was 59 metres from a bench that remained stationary. From that starting position, Omar walked 10 metres directly toward the bench without reaching or passing it.","Initially, Omar was 59 metres from a bench that remained stationary. From that starting position, Omar walked 10 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_06__unit_ft,expanded,name_3,obj_bench,num_06,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_06__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_06__unit_ft,"Initially, Omar was 59 ft from a bench that remained stationary. From that starting position, Omar walked 10 ft directly toward the bench without reaching or passing it.","Initially, Omar was 59 ft from a bench that remained stationary. From that starting position, Omar walked 10 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_06__unit_inches,expanded,name_3,obj_bench,num_06,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_06__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_06__unit_inches,"Initially, Omar was 59 inches from a bench that remained stationary. From that starting position, Omar walked 10 inches directly toward the bench without reaching or passing it.","Initially, Omar was 59 inches from a bench that remained stationary. From that starting position, Omar walked 10 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_07__unit_metres,expanded,name_3,obj_bench,num_07,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_07__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_07__unit_metres,"Initially, Omar was 48 metres from a bench that remained stationary. From that starting position, Omar walked 26 metres directly toward the bench without reaching or passing it.","Initially, Omar was 48 metres from a bench that remained stationary. From that starting position, Omar walked 26 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_07__unit_ft,expanded,name_3,obj_bench,num_07,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_07__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_07__unit_ft,"Initially, Omar was 48 ft from a bench that remained stationary. From that starting position, Omar walked 26 ft directly toward the bench without reaching or passing it.","Initially, Omar was 48 ft from a bench that remained stationary. From that starting position, Omar walked 26 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_07__unit_inches,expanded,name_3,obj_bench,num_07,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_07__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_07__unit_inches,"Initially, Omar was 48 inches from a bench that remained stationary. From that starting position, Omar walked 26 inches directly toward the bench without reaching or passing it.","Initially, Omar was 48 inches from a bench that remained stationary. From that starting position, Omar walked 26 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_08__unit_metres,expanded,name_3,obj_bench,num_08,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_08__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_08__unit_metres,"Initially, Omar was 12 metres from a bench that remained stationary. From that starting position, Omar walked 8 metres directly toward the bench without reaching or passing it.","Initially, Omar was 12 metres from a bench that remained stationary. From that starting position, Omar walked 8 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_08__unit_ft,expanded,name_3,obj_bench,num_08,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_08__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_08__unit_ft,"Initially, Omar was 12 ft from a bench that remained stationary. From that starting position, Omar walked 8 ft directly toward the bench without reaching or passing it.","Initially, Omar was 12 ft from a bench that remained stationary. From that starting position, Omar walked 8 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_08__unit_inches,expanded,name_3,obj_bench,num_08,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_08__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_08__unit_inches,"Initially, Omar was 12 inches from a bench that remained stationary. From that starting position, Omar walked 8 inches directly toward the bench without reaching or passing it.","Initially, Omar was 12 inches from a bench that remained stationary. From that starting position, Omar walked 8 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_09__unit_metres,expanded,name_3,obj_bench,num_09,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_09__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_09__unit_metres,"Initially, Omar was 52 metres from a bench that remained stationary. From that starting position, Omar walked 28 metres directly toward the bench without reaching or passing it.","Initially, Omar was 52 metres from a bench that remained stationary. From that starting position, Omar walked 28 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_09__unit_ft,expanded,name_3,obj_bench,num_09,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_09__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_09__unit_ft,"Initially, Omar was 52 ft from a bench that remained stationary. From that starting position, Omar walked 28 ft directly toward the bench without reaching or passing it.","Initially, Omar was 52 ft from a bench that remained stationary. From that starting position, Omar walked 28 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_09__unit_inches,expanded,name_3,obj_bench,num_09,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_09__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_09__unit_inches,"Initially, Omar was 52 inches from a bench that remained stationary. From that starting position, Omar walked 28 inches directly toward the bench without reaching or passing it.","Initially, Omar was 52 inches from a bench that remained stationary. From that starting position, Omar walked 28 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_10__unit_metres,expanded,name_3,obj_bench,num_10,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_10__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_10__unit_metres,"Initially, Omar was 56 metres from a bench that remained stationary. From that starting position, Omar walked 8 metres directly toward the bench without reaching or passing it.","Initially, Omar was 56 metres from a bench that remained stationary. From that starting position, Omar walked 8 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_10__unit_ft,expanded,name_3,obj_bench,num_10,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_10__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_10__unit_ft,"Initially, Omar was 56 ft from a bench that remained stationary. From that starting position, Omar walked 8 ft directly toward the bench without reaching or passing it.","Initially, Omar was 56 ft from a bench that remained stationary. From that starting position, Omar walked 8 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_10__unit_inches,expanded,name_3,obj_bench,num_10,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_10__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_10__unit_inches,"Initially, Omar was 56 inches from a bench that remained stationary. From that starting position, Omar walked 8 inches directly toward the bench without reaching or passing it.","Initially, Omar was 56 inches from a bench that remained stationary. From that starting position, Omar walked 8 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_11__unit_metres,expanded,name_3,obj_bench,num_11,unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_11__unit_metres,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_11__unit_metres,"Initially, Omar was 32 metres from a bench that remained stationary. From that starting position, Omar walked 23 metres directly toward the bench without reaching or passing it.","Initially, Omar was 32 metres from a bench that remained stationary. From that starting position, Omar walked 23 metres directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_11__unit_ft,expanded,name_3,obj_bench,num_11,unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_11__unit_ft,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_11__unit_ft,"Initially, Omar was 32 ft from a bench that remained stationary. From that starting position, Omar walked 23 ft directly toward the bench without reaching or passing it.","Initially, Omar was 32 ft from a bench that remained stationary. From that starting position, Omar walked 23 ft directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_bench__expanded__num_11__unit_inches,expanded,name_3,obj_bench,num_11,unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__closer__num_11__unit_inches,numeric_aligned_v1_1__name_3__obj_bench__expanded__farther__num_11__unit_inches,"Initially, Omar was 32 inches from a bench that remained stationary. From that starting position, Omar walked 23 inches directly toward the bench without reaching or passing it.","Initially, Omar was 32 inches from a bench that remained stationary. From that starting position, Omar walked 23 inches directly away from the bench without reaching or passing it.",Omar is now closer to the bench than before.,Omar is now farther from the bench than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_00__unit_metres,compact,name_3,obj_mailbox,num_00,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_00__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_00__unit_metres,"Starting 18 metres from a stationary mailbox, Omar walked 5 metres directly toward it without reaching or passing it.","Starting 18 metres from a stationary mailbox, Omar walked 5 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_00__unit_ft,compact,name_3,obj_mailbox,num_00,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_00__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_00__unit_ft,"Starting 18 ft from a stationary mailbox, Omar walked 5 ft directly toward it without reaching or passing it.","Starting 18 ft from a stationary mailbox, Omar walked 5 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_00__unit_inches,compact,name_3,obj_mailbox,num_00,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_00__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_00__unit_inches,"Starting 18 inches from a stationary mailbox, Omar walked 5 inches directly toward it without reaching or passing it.","Starting 18 inches from a stationary mailbox, Omar walked 5 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_01__unit_metres,compact,name_3,obj_mailbox,num_01,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_01__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_01__unit_metres,"Starting 85 metres from a stationary mailbox, Omar walked 12 metres directly toward it without reaching or passing it.","Starting 85 metres from a stationary mailbox, Omar walked 12 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_01__unit_ft,compact,name_3,obj_mailbox,num_01,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_01__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_01__unit_ft,"Starting 85 ft from a stationary mailbox, Omar walked 12 ft directly toward it without reaching or passing it.","Starting 85 ft from a stationary mailbox, Omar walked 12 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_01__unit_inches,compact,name_3,obj_mailbox,num_01,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_01__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_01__unit_inches,"Starting 85 inches from a stationary mailbox, Omar walked 12 inches directly toward it without reaching or passing it.","Starting 85 inches from a stationary mailbox, Omar walked 12 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_02__unit_metres,compact,name_3,obj_mailbox,num_02,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_02__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_02__unit_metres,"Starting 30 metres from a stationary mailbox, Omar walked 6 metres directly toward it without reaching or passing it.","Starting 30 metres from a stationary mailbox, Omar walked 6 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_02__unit_ft,compact,name_3,obj_mailbox,num_02,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_02__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_02__unit_ft,"Starting 30 ft from a stationary mailbox, Omar walked 6 ft directly toward it without reaching or passing it.","Starting 30 ft from a stationary mailbox, Omar walked 6 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_02__unit_inches,compact,name_3,obj_mailbox,num_02,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_02__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_02__unit_inches,"Starting 30 inches from a stationary mailbox, Omar walked 6 inches directly toward it without reaching or passing it.","Starting 30 inches from a stationary mailbox, Omar walked 6 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_03__unit_metres,compact,name_3,obj_mailbox,num_03,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_03__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_03__unit_metres,"Starting 35 metres from a stationary mailbox, Omar walked 4 metres directly toward it without reaching or passing it.","Starting 35 metres from a stationary mailbox, Omar walked 4 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_03__unit_ft,compact,name_3,obj_mailbox,num_03,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_03__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_03__unit_ft,"Starting 35 ft from a stationary mailbox, Omar walked 4 ft directly toward it without reaching or passing it.","Starting 35 ft from a stationary mailbox, Omar walked 4 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_03__unit_inches,compact,name_3,obj_mailbox,num_03,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_03__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_03__unit_inches,"Starting 35 inches from a stationary mailbox, Omar walked 4 inches directly toward it without reaching or passing it.","Starting 35 inches from a stationary mailbox, Omar walked 4 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_04__unit_metres,compact,name_3,obj_mailbox,num_04,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_04__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_04__unit_metres,"Starting 53 metres from a stationary mailbox, Omar walked 32 metres directly toward it without reaching or passing it.","Starting 53 metres from a stationary mailbox, Omar walked 32 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_04__unit_ft,compact,name_3,obj_mailbox,num_04,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_04__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_04__unit_ft,"Starting 53 ft from a stationary mailbox, Omar walked 32 ft directly toward it without reaching or passing it.","Starting 53 ft from a stationary mailbox, Omar walked 32 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_04__unit_inches,compact,name_3,obj_mailbox,num_04,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_04__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_04__unit_inches,"Starting 53 inches from a stationary mailbox, Omar walked 32 inches directly toward it without reaching or passing it.","Starting 53 inches from a stationary mailbox, Omar walked 32 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_05__unit_metres,compact,name_3,obj_mailbox,num_05,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_05__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_05__unit_metres,"Starting 54 metres from a stationary mailbox, Omar walked 32 metres directly toward it without reaching or passing it.","Starting 54 metres from a stationary mailbox, Omar walked 32 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_05__unit_ft,compact,name_3,obj_mailbox,num_05,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_05__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_05__unit_ft,"Starting 54 ft from a stationary mailbox, Omar walked 32 ft directly toward it without reaching or passing it.","Starting 54 ft from a stationary mailbox, Omar walked 32 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_05__unit_inches,compact,name_3,obj_mailbox,num_05,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_05__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_05__unit_inches,"Starting 54 inches from a stationary mailbox, Omar walked 32 inches directly toward it without reaching or passing it.","Starting 54 inches from a stationary mailbox, Omar walked 32 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_06__unit_metres,compact,name_3,obj_mailbox,num_06,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_06__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_06__unit_metres,"Starting 59 metres from a stationary mailbox, Omar walked 10 metres directly toward it without reaching or passing it.","Starting 59 metres from a stationary mailbox, Omar walked 10 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_06__unit_ft,compact,name_3,obj_mailbox,num_06,unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_06__unit_ft,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_06__unit_ft,"Starting 59 ft from a stationary mailbox, Omar walked 10 ft directly toward it without reaching or passing it.","Starting 59 ft from a stationary mailbox, Omar walked 10 ft directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_06__unit_inches,compact,name_3,obj_mailbox,num_06,unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_06__unit_inches,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_06__unit_inches,"Starting 59 inches from a stationary mailbox, Omar walked 10 inches directly toward it without reaching or passing it.","Starting 59 inches from a stationary mailbox, Omar walked 10 inches directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
numeric_aligned_v1_1__name_3__obj_mailbox__compact__num_07__unit_metres,compact,name_3,obj_mailbox,num_07,unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__closer__num_07__unit_metres,numeric_aligned_v1_1__name_3__obj_mailbox__compact__farther__num_07__unit_metres,"Starting 48 metres from a stationary mailbox, Omar walked 26 metres directly toward it without reaching or passing it.","Starting 48 metres from a stationary mailbox, Omar walked 26 metres directly away from it without reaching or passing it.",Omar is now closer to the mailbox than before.,Omar is now farther from the mailbox than before.
