probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,evidence_type,length_band,context_entity_order,target_entity_order,target1_relation_word,target2_relation_word,target_motion_above,target_motion_below,reference_motion_above,reference_motion_below,Context1,Context2,Target1,Target2,correct_target_for_context1,correct_target_for_context2,target_start_above,target_end_above,reference_start_above,reference_end_above,target_start_below,target_end_below,reference_start_below,reference_end_below,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
both_reverse__cup_box__numbered_floors__standard__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,standard,target_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The cup moves from floor 2 to floor 4. The box moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The cup moves from floor 4 to floor 2. The box moves from floor 2 to floor 4.",The box is below the cup.,The box is above the cup.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
both_reverse__cup_box__numbered_floors__standard__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,standard,reference_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The box moves from floor 4 to floor 2. The cup moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The box moves from floor 2 to floor 4. The cup moves from floor 4 to floor 2.",The cup is above the box.,The cup is below the box.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
both_reverse__cup_box__numbered_floors__standard__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,standard,reference_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The box moves from floor 4 to floor 2. The cup moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The box moves from floor 2 to floor 4. The cup moves from floor 4 to floor 2.",The box is below the cup.,The box is above the cup.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
both_reverse__cup_box__numbered_floors__expanded__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,expanded,target_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 2 to floor 4. The box moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 4 to floor 2. The box moves from floor 2 to floor 4.",The cup is above the box.,The cup is below the box.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__cup_box__numbered_floors__expanded__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,expanded,target_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 2 to floor 4. The box moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The cup moves from floor 4 to floor 2. The box moves from floor 2 to floor 4.",The box is below the cup.,The box is above the cup.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__cup_box__numbered_floors__expanded__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,expanded,reference_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The box moves from floor 4 to floor 2. The cup moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The box moves from floor 2 to floor 4. The cup moves from floor 4 to floor 2.",The cup is above the box.,The cup is below the box.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__cup_box__numbered_floors__expanded__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,cup_box,cup,box,numbered_floors,expanded,reference_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The box moves from floor 4 to floor 2. The cup moves from floor 2 to floor 4.","In a building, floors are numbered upward, 1 to 5. The floors stay fixed as the objects move. The box moves from floor 2 to floor 4. The cup moves from floor 4 to floor 2.",The box is below the cup.,The box is above the cup.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__named_shelves__compact__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,compact,target_first,target_first,above,below,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the lower shelf to the upper shelf. The jar moves from the upper shelf to the lower shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the upper shelf to the lower shelf. The jar moves from the lower shelf to the upper shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__named_shelves__compact__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,compact,target_first,reference_first,below,above,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the lower shelf to the upper shelf. The jar moves from the upper shelf to the lower shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The book moves from the upper shelf to the lower shelf. The jar moves from the lower shelf to the upper shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__named_shelves__compact__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,compact,reference_first,target_first,above,below,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The jar moves from the upper shelf to the lower shelf. The book moves from the lower shelf to the upper shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The jar moves from the lower shelf to the upper shelf. The book moves from the upper shelf to the lower shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__named_shelves__compact__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,compact,reference_first,reference_first,below,above,up,down,down,up,"The rack's shelves run from bottom through lower, middle, and upper to top. The jar moves from the upper shelf to the lower shelf. The book moves from the lower shelf to the upper shelf.","The rack's shelves run from bottom through lower, middle, and upper to top. The jar moves from the lower shelf to the upper shelf. The book moves from the upper shelf to the lower shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,36,36,6,6
both_reverse__book_jar__named_shelves__standard__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,standard,target_first,target_first,above,below,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the lower shelf to the upper shelf. The jar moves from the upper shelf to the lower shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the upper shelf to the lower shelf. The jar moves from the lower shelf to the upper shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__book_jar__named_shelves__standard__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,standard,target_first,reference_first,below,above,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the lower shelf to the upper shelf. The jar moves from the upper shelf to the lower shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The book moves from the upper shelf to the lower shelf. The jar moves from the lower shelf to the upper shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__book_jar__named_shelves__standard__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,standard,reference_first,target_first,above,below,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar moves from the upper shelf to the lower shelf. The book moves from the lower shelf to the upper shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar moves from the lower shelf to the upper shelf. The book moves from the upper shelf to the lower shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__book_jar__named_shelves__standard__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,standard,reference_first,reference_first,below,above,up,down,down,up,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar moves from the upper shelf to the lower shelf. The book moves from the lower shelf to the upper shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The jar moves from the lower shelf to the upper shelf. The book moves from the upper shelf to the lower shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,41,41,6,6
both_reverse__book_jar__named_shelves__expanded__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,expanded,target_first,target_first,above,below,up,down,down,up,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the lower shelf to the upper shelf. The jar moves from the upper shelf to the lower shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the upper shelf to the lower shelf. The jar moves from the lower shelf to the upper shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,51,51,6,6
both_reverse__book_jar__named_shelves__expanded__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,expanded,target_first,reference_first,below,above,up,down,down,up,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the lower shelf to the upper shelf. The jar moves from the upper shelf to the lower shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The book moves from the upper shelf to the lower shelf. The jar moves from the lower shelf to the upper shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,51,51,6,6
both_reverse__book_jar__named_shelves__expanded__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,expanded,reference_first,target_first,above,below,up,down,down,up,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar moves from the upper shelf to the lower shelf. The book moves from the lower shelf to the upper shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar moves from the lower shelf to the upper shelf. The book moves from the upper shelf to the lower shelf.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,51,51,6,6
both_reverse__book_jar__named_shelves__expanded__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,named_shelves,expanded,reference_first,reference_first,below,above,up,down,down,up,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar moves from the upper shelf to the lower shelf. The book moves from the lower shelf to the upper shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The jar moves from the lower shelf to the upper shelf. The book moves from the upper shelf to the lower shelf.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,51,51,6,6
both_reverse__book_jar__measured_height__compact__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,compact,target_first,target_first,above,below,up,down,down,up,"Heights are measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor.","Heights are measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,44,44,6,6
both_reverse__book_jar__measured_height__compact__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,compact,target_first,reference_first,below,above,up,down,down,up,"Heights are measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor.","Heights are measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,44,44,6,6
both_reverse__book_jar__measured_height__compact__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,compact,reference_first,target_first,above,below,up,down,down,up,"Heights are measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor.","Heights are measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,44,44,6,6
both_reverse__book_jar__measured_height__compact__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,compact,reference_first,reference_first,below,above,up,down,down,up,"Heights are measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor.","Heights are measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,44,44,6,6
both_reverse__book_jar__measured_height__standard__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,standard,target_first,target_first,above,below,up,down,down,up,"In the room, the heights of both objects are measured from the same floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor.","In the room, the heights of both objects are measured from the same floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,52,52,6,6
both_reverse__book_jar__measured_height__standard__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,standard,target_first,reference_first,below,above,up,down,down,up,"In the room, the heights of both objects are measured from the same floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor.","In the room, the heights of both objects are measured from the same floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,52,52,6,6
both_reverse__book_jar__measured_height__standard__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,standard,reference_first,target_first,above,below,up,down,down,up,"In the room, the heights of both objects are measured from the same floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor.","In the room, the heights of both objects are measured from the same floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,52,52,6,6
both_reverse__book_jar__measured_height__standard__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,standard,reference_first,reference_first,below,above,up,down,down,up,"In the room, the heights of both objects are measured from the same floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor.","In the room, the heights of both objects are measured from the same floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,52,52,6,6
both_reverse__book_jar__measured_height__expanded__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,expanded,target_first,target_first,above,below,up,down,down,up,"In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor.","In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,64,64,6,6
both_reverse__book_jar__measured_height__expanded__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,expanded,target_first,reference_first,below,above,up,down,down,up,"In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor.","In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,64,64,6,6
both_reverse__book_jar__measured_height__expanded__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,expanded,reference_first,target_first,above,below,up,down,down,up,"In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor.","In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,64,64,6,6
both_reverse__book_jar__measured_height__expanded__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,measured_height,expanded,reference_first,reference_first,below,above,up,down,down,up,"In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The jar moves from a height of 4 feet to a height of 2 feet, measured from the floor. The book moves from a height of 2 feet to a height of 4 feet, measured from the floor.","In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The jar moves from a height of 2 feet to a height of 4 feet, measured from the floor. The book moves from a height of 4 feet to a height of 2 feet, measured from the floor.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,64,64,6,6
both_reverse__book_jar__numbered_steps__compact__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,compact,target_first,target_first,above,below,up,down,down,up,Steps 1 to 5 go up. The book moves from step 2 to step 4. The jar moves from step 4 to step 2.,Steps 1 to 5 go up. The book moves from step 4 to step 2. The jar moves from step 2 to step 4.,The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,24,24,6,6
both_reverse__book_jar__numbered_steps__compact__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,compact,target_first,reference_first,below,above,up,down,down,up,Steps 1 to 5 go up. The book moves from step 2 to step 4. The jar moves from step 4 to step 2.,Steps 1 to 5 go up. The book moves from step 4 to step 2. The jar moves from step 2 to step 4.,The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,24,24,6,6
both_reverse__book_jar__numbered_steps__compact__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,compact,reference_first,target_first,above,below,up,down,down,up,Steps 1 to 5 go up. The jar moves from step 4 to step 2. The book moves from step 2 to step 4.,Steps 1 to 5 go up. The jar moves from step 2 to step 4. The book moves from step 4 to step 2.,The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,24,24,6,6
both_reverse__book_jar__numbered_steps__compact__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,compact,reference_first,reference_first,below,above,up,down,down,up,Steps 1 to 5 go up. The jar moves from step 4 to step 2. The book moves from step 2 to step 4.,Steps 1 to 5 go up. The jar moves from step 2 to step 4. The book moves from step 4 to step 2.,The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,24,24,6,6
both_reverse__book_jar__numbered_steps__standard__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,standard,target_first,target_first,above,below,up,down,down,up,"On a staircase, steps 1 to 5 go up. The book moves from step 2 to step 4. The jar moves from step 4 to step 2.","On a staircase, steps 1 to 5 go up. The book moves from step 4 to step 2. The jar moves from step 2 to step 4.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,27,27,6,6
both_reverse__book_jar__numbered_steps__standard__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,standard,target_first,reference_first,below,above,up,down,down,up,"On a staircase, steps 1 to 5 go up. The book moves from step 2 to step 4. The jar moves from step 4 to step 2.","On a staircase, steps 1 to 5 go up. The book moves from step 4 to step 2. The jar moves from step 2 to step 4.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,27,27,6,6
both_reverse__book_jar__numbered_steps__standard__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,standard,reference_first,target_first,above,below,up,down,down,up,"On a staircase, steps 1 to 5 go up. The jar moves from step 4 to step 2. The book moves from step 2 to step 4.","On a staircase, steps 1 to 5 go up. The jar moves from step 2 to step 4. The book moves from step 4 to step 2.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,27,27,6,6
both_reverse__book_jar__numbered_steps__standard__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,standard,reference_first,reference_first,below,above,up,down,down,up,"On a staircase, steps 1 to 5 go up. The jar moves from step 4 to step 2. The book moves from step 2 to step 4.","On a staircase, steps 1 to 5 go up. The jar moves from step 2 to step 4. The book moves from step 4 to step 2.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,27,27,6,6
both_reverse__book_jar__numbered_steps__expanded__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,expanded,target_first,target_first,above,below,up,down,down,up,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The book moves from step 2 to step 4. The jar moves from step 4 to step 2.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The book moves from step 4 to step 2. The jar moves from step 2 to step 4.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,35,35,6,6
both_reverse__book_jar__numbered_steps__expanded__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,expanded,target_first,reference_first,below,above,up,down,down,up,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The book moves from step 2 to step 4. The jar moves from step 4 to step 2.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The book moves from step 4 to step 2. The jar moves from step 2 to step 4.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,35,35,6,6
both_reverse__book_jar__numbered_steps__expanded__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,expanded,reference_first,target_first,above,below,up,down,down,up,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The jar moves from step 4 to step 2. The book moves from step 2 to step 4.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The jar moves from step 2 to step 4. The book moves from step 4 to step 2.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,35,35,6,6
both_reverse__book_jar__numbered_steps__expanded__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_steps,expanded,reference_first,reference_first,below,above,up,down,down,up,"On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The jar moves from step 4 to step 2. The book moves from step 2 to step 4.","On a staircase, steps 1 to 5 go up. The steps stay fixed as the objects move. The jar moves from step 2 to step 4. The book moves from step 4 to step 2.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,35,35,6,6
both_reverse__book_jar__numbered_floors__compact__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,compact,target_first,target_first,above,below,up,down,down,up,"Floors are numbered upward, 1 to 5. The book moves from floor 2 to floor 4. The jar moves from floor 4 to floor 2.","Floors are numbered upward, 1 to 5. The book moves from floor 4 to floor 2. The jar moves from floor 2 to floor 4.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,25,25,6,6
both_reverse__book_jar__numbered_floors__compact__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,compact,target_first,reference_first,below,above,up,down,down,up,"Floors are numbered upward, 1 to 5. The book moves from floor 2 to floor 4. The jar moves from floor 4 to floor 2.","Floors are numbered upward, 1 to 5. The book moves from floor 4 to floor 2. The jar moves from floor 2 to floor 4.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,25,25,6,6
both_reverse__book_jar__numbered_floors__compact__reference_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,compact,reference_first,target_first,above,below,up,down,down,up,"Floors are numbered upward, 1 to 5. The jar moves from floor 4 to floor 2. The book moves from floor 2 to floor 4.","Floors are numbered upward, 1 to 5. The jar moves from floor 2 to floor 4. The book moves from floor 4 to floor 2.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,25,25,6,6
both_reverse__book_jar__numbered_floors__compact__reference_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,compact,reference_first,reference_first,below,above,up,down,down,up,"Floors are numbered upward, 1 to 5. The jar moves from floor 4 to floor 2. The book moves from floor 2 to floor 4.","Floors are numbered upward, 1 to 5. The jar moves from floor 2 to floor 4. The book moves from floor 4 to floor 2.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,25,25,6,6
both_reverse__book_jar__numbered_floors__standard__target_first__target_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,standard,target_first,target_first,above,below,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The book moves from floor 2 to floor 4. The jar moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The book moves from floor 4 to floor 2. The jar moves from floor 2 to floor 4.",The book is above the jar.,The book is below the jar.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
both_reverse__book_jar__numbered_floors__standard__target_first__reference_first,1.3,applied,both_move,order_reversed,both_reverse,book_jar,book,jar,numbered_floors,standard,target_first,reference_first,below,above,up,down,down,up,"In a building, floors are numbered upward, 1 to 5. The book moves from floor 2 to floor 4. The jar moves from floor 4 to floor 2.","In a building, floors are numbered upward, 1 to 5. The book moves from floor 4 to floor 2. The jar moves from floor 2 to floor 4.",The jar is below the book.,The jar is above the book.,Target1,Target2,2,4,4,2,4,2,2,4,28,28,6,6
