probe_id,probe_version,probe_type,matched_group_id,condition_id,control,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,phrase_pair_id,location_phrase_pair_id,evidence_type,semantic_match,reference_order_id,target_negation_pattern_id,sentence_structure_id,distance_standard_id,correct_target_for_context1,correct_target_for_context2,Domain,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,Context1,Context2,Target1,Target2,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
objects_kitchen__obj_plate__obj_mug__word_beside,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,word_beside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,lex_beside,objects_kitchen__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The mug is beside the plate.,The plate rests on a table at one end of a large kitchen. The mug is far from the plate.,The mug is close to the plate.,The mug is far from the plate.,19,86,20,88,7,30,7,30,407
objects_kitchen__obj_plate__obj_mug__word_alongside,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,word_alongside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,lex_alongside,objects_kitchen__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The mug is alongside the plate.,The plate rests on a table at one end of a large kitchen. The mug is a long way from the plate.,The mug is close to the plate.,The mug is far from the plate.,19,89,22,95,7,30,7,30,408
objects_kitchen__obj_plate__obj_mug__word_near,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,word_near,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,lex_near,objects_kitchen__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The mug is near the plate.,The plate rests on a table at one end of a large kitchen. The mug is a long distance from the plate.,The mug is close to the plate.,The mug is far from the plate.,19,84,22,100,7,30,7,30,409
objects_kitchen__obj_plate__obj_mug__reference_reversed,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,reference_reversed,reference_reversal,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the plate.,The plate is close to the mug.,The plate is far from the mug.,23,114,29,132,7,30,7,30,410
objects_kitchen__obj_plate__obj_mug__negate_close,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,negate_close,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The plate rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the plate.,The mug is close to the plate.,The mug is not close to the plate.,23,114,29,132,7,30,8,34,411
objects_kitchen__obj_plate__obj_mug__negate_far,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,negate_far,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The plate rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the plate.,The mug is not far from the plate.,The mug is far from the plate.,23,114,29,132,8,34,7,30,412
objects_kitchen__obj_plate__obj_mug__both_negated,1.0,close_far_situation,objects_kitchen__obj_plate__obj_mug,both_negated,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_plate,plate,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The plate rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the plate.,The plate rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the plate.,The mug is not far from the plate.,The mug is not close to the plate.,23,114,29,132,8,34,8,34,413
objects_kitchen__obj_bowl__obj_cup__baseline,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,baseline,baseline,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the bowl.,The cup is close to the bowl.,The cup is far from the bowl.,23,112,29,130,7,29,7,29,414
objects_kitchen__obj_bowl__obj_cup__phrase_alternate,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,phrase_alternate,location_phrasing,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,placement_1,objects_kitchen__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup rests on the same table with only a narrow gap between it and the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a counter across the full length of the kitchen from the bowl.,The cup is close to the bowl.,The cup is far from the bowl.,30,136,29,136,7,29,7,29,415
objects_kitchen__obj_bowl__obj_cup__word_beside,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,word_beside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,lex_beside,objects_kitchen__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup is beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup is far from the bowl.,The cup is close to the bowl.,The cup is far from the bowl.,19,84,20,86,7,29,7,29,416
objects_kitchen__obj_bowl__obj_cup__word_alongside,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,word_alongside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,lex_alongside,objects_kitchen__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup is alongside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup is a long way from the bowl.,The cup is close to the bowl.,The cup is far from the bowl.,19,87,22,93,7,29,7,29,417
objects_kitchen__obj_bowl__obj_cup__word_near,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,word_near,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,lex_near,objects_kitchen__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup is near the bowl.,The bowl rests on a table at one end of a large kitchen. The cup is a long distance from the bowl.,The cup is close to the bowl.,The cup is far from the bowl.,19,82,22,98,7,29,7,29,418
objects_kitchen__obj_bowl__obj_cup__reference_reversed,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,reference_reversed,reference_reversal,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the bowl.,The bowl is close to the cup.,The bowl is far from the cup.,23,112,29,130,7,29,7,29,419
objects_kitchen__obj_bowl__obj_cup__negate_close,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,negate_close,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The bowl rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the bowl.,The cup is close to the bowl.,The cup is not close to the bowl.,23,112,29,130,7,29,8,33,420
objects_kitchen__obj_bowl__obj_cup__negate_far,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,negate_far,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The bowl rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the bowl.,The cup is not far from the bowl.,The cup is far from the bowl.,23,112,29,130,8,33,7,29,421
objects_kitchen__obj_bowl__obj_cup__both_negated,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_cup,both_negated,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_cup,cup,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The cup rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The cup rests on a counter at the other end of the kitchen from the bowl.,The cup is not far from the bowl.,The cup is not close to the bowl.,23,112,29,130,8,33,8,33,422
objects_kitchen__obj_bowl__obj_mug__baseline,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,baseline,baseline,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the bowl.,The mug is close to the bowl.,The mug is far from the bowl.,23,112,29,130,7,29,7,29,423
objects_kitchen__obj_bowl__obj_mug__phrase_alternate,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,phrase_alternate,location_phrasing,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,placement_1,objects_kitchen__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug rests on the same table with only a narrow gap between it and the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a counter across the full length of the kitchen from the bowl.,The mug is close to the bowl.,The mug is far from the bowl.,30,136,29,136,7,29,7,29,424
objects_kitchen__obj_bowl__obj_mug__word_beside,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,word_beside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,lex_beside,objects_kitchen__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug is beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug is far from the bowl.,The mug is close to the bowl.,The mug is far from the bowl.,19,84,20,86,7,29,7,29,425
objects_kitchen__obj_bowl__obj_mug__word_alongside,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,word_alongside,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,lex_alongside,objects_kitchen__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug is alongside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug is a long way from the bowl.,The mug is close to the bowl.,The mug is far from the bowl.,19,87,22,93,7,29,7,29,426
objects_kitchen__obj_bowl__obj_mug__word_near,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,word_near,evidence_wording,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,lex_near,objects_kitchen__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug is near the bowl.,The bowl rests on a table at one end of a large kitchen. The mug is a long distance from the bowl.,The mug is close to the bowl.,The mug is far from the bowl.,19,82,22,98,7,29,7,29,427
objects_kitchen__obj_bowl__obj_mug__reference_reversed,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,reference_reversed,reference_reversal,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the bowl.,The bowl is close to the mug.,The bowl is far from the mug.,23,112,29,130,7,29,7,29,428
objects_kitchen__obj_bowl__obj_mug__negate_close,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,negate_close,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The bowl rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the bowl.,The mug is close to the bowl.,The mug is not close to the bowl.,23,112,29,130,7,29,8,33,429
objects_kitchen__obj_bowl__obj_mug__negate_far,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,negate_far,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The bowl rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the bowl.,The mug is not far from the bowl.,The mug is far from the bowl.,23,112,29,130,8,33,7,29,430
objects_kitchen__obj_bowl__obj_mug__both_negated,1.0,close_far_situation,objects_kitchen__obj_bowl__obj_mug,both_negated,target_negation,objects_kitchen,surfaces_and_room_separation,objects_kitchen,large kitchen,object_object,,,obj_mug,mug,obj_bowl,bowl,placement_0,objects_kitchen__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The bowl rests on a table at one end of a large kitchen. The mug rests on the table immediately beside the bowl.,The bowl rests on a table at one end of a large kitchen. The mug rests on a counter at the other end of the kitchen from the bowl.,The mug is not far from the bowl.,The mug is not close to the bowl.,23,112,29,130,8,33,8,33,431
objects_workshop__obj_toolbox__obj_helmet__baseline,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,baseline,baseline,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,20,110,26,129,7,35,7,35,432
objects_workshop__obj_toolbox__obj_helmet__phrase_alternate,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,phrase_alternate,location_phrasing,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_1,objects_workshop__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. Only a narrow gap separates the helmet from the toolbox.,The toolbox rests on the floor at one end of a long workshop. The full length of the workshop separates the helmet from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,23,118,25,132,7,35,7,35,433
objects_workshop__obj_toolbox__obj_helmet__word_beside,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,word_beside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,lex_beside,objects_workshop__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet is beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet is far from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,19,95,20,97,7,35,7,35,434
objects_workshop__obj_toolbox__obj_helmet__word_alongside,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,word_alongside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,lex_alongside,objects_workshop__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet is alongside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet is a long way from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,19,98,22,104,7,35,7,35,435
objects_workshop__obj_toolbox__obj_helmet__word_near,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,word_near,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,lex_near,objects_workshop__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet is near the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet is a long distance from the toolbox.,The helmet is close to the toolbox.,The helmet is far from the toolbox.,19,93,22,109,7,35,7,35,436
objects_workshop__obj_toolbox__obj_helmet__reference_reversed,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,reference_reversed,reference_reversal,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The toolbox is close to the helmet.,The toolbox is far from the helmet.,20,110,26,129,7,35,7,35,437
objects_workshop__obj_toolbox__obj_helmet__negate_close,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,negate_close,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is close to the toolbox.,The helmet is not close to the toolbox.,20,110,26,129,7,35,8,39,438
objects_workshop__obj_toolbox__obj_helmet__negate_far,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,negate_far,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is not far from the toolbox.,The helmet is far from the toolbox.,20,110,26,129,8,39,7,35,439
objects_workshop__obj_toolbox__obj_helmet__both_negated,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_helmet,both_negated,target_negation,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_helmet,helmet,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The helmet rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The helmet rests at the other end of the workshop from the toolbox.,The helmet is not far from the toolbox.,The helmet is not close to the toolbox.,20,110,26,129,8,39,8,39,440
objects_workshop__obj_toolbox__obj_bucket__baseline,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,baseline,baseline,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,placement_0,objects_workshop__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The bucket rests immediately beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket rests at the other end of the workshop from the toolbox.,The bucket is close to the toolbox.,The bucket is far from the toolbox.,20,110,26,129,7,35,7,35,441
objects_workshop__obj_toolbox__obj_bucket__phrase_alternate,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,phrase_alternate,location_phrasing,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,placement_1,objects_workshop__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. Only a narrow gap separates the bucket from the toolbox.,The toolbox rests on the floor at one end of a long workshop. The full length of the workshop separates the bucket from the toolbox.,The bucket is close to the toolbox.,The bucket is far from the toolbox.,23,118,25,132,7,35,7,35,442
objects_workshop__obj_toolbox__obj_bucket__word_beside,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,word_beside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,lex_beside,objects_workshop__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The bucket is beside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket is far from the toolbox.,The bucket is close to the toolbox.,The bucket is far from the toolbox.,19,95,20,97,7,35,7,35,443
objects_workshop__obj_toolbox__obj_bucket__word_alongside,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,word_alongside,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,lex_alongside,objects_workshop__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The bucket is alongside the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket is a long way from the toolbox.,The bucket is close to the toolbox.,The bucket is far from the toolbox.,19,98,22,104,7,35,7,35,444
objects_workshop__obj_toolbox__obj_bucket__word_near,1.0,close_far_situation,objects_workshop__obj_toolbox__obj_bucket,word_near,evidence_wording,objects_workshop,room_separation,objects_workshop,long workshop,object_object,,,obj_bucket,bucket,obj_toolbox,toolbox,lex_near,objects_workshop__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,The toolbox rests on the floor at one end of a long workshop. The bucket is near the toolbox.,The toolbox rests on the floor at one end of a long workshop. The bucket is a long distance from the toolbox.,The bucket is close to the toolbox.,The bucket is far from the toolbox.,19,93,22,109,7,35,7,35,445
