reference_probe_id,variant_probe_id,control,scene_id,context_structure,target_order
worn_jacket_pocket__name_3__obj_key__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_key__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_3__obj_key__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_key__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_3__obj_key__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_key__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_3__obj_coin__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_coin__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_3__obj_coin__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_coin__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_3__obj_coin__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_coin__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_3__obj_coin__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_coin__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_3__obj_coin__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_coin__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_3__obj_coin__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_coin__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_3__obj_marble__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_marble__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_3__obj_marble__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_marble__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_3__obj_marble__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_marble__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_3__obj_marble__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_marble__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_3__obj_marble__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_marble__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_3__obj_marble__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_marble__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
worn_jacket_pocket__name_3__obj_pebble__physical_placement__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_pebble__physical_placement__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,person_first
worn_jacket_pocket__name_3__obj_pebble__physical_placement__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_pebble__physical_placement__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,object_subject,object_first
worn_jacket_pocket__name_3__obj_pebble__physical_placement_fronted__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_pebble__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,person_first
worn_jacket_pocket__name_3__obj_pebble__physical_placement_fronted__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_pebble__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,fronted_location,object_first
worn_jacket_pocket__name_3__obj_pebble__physical_placement_person_subject__person_first__far_direct_far,worn_jacket_pocket__name_3__obj_pebble__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,person_first
worn_jacket_pocket__name_3__obj_pebble__physical_placement_person_subject__object_first__far_direct_far,worn_jacket_pocket__name_3__obj_pebble__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,worn_jacket_pocket,person_subject,object_first
between_owned_shoes__name_0__obj_ball__physical_placement__person_first__far_direct_far,between_owned_shoes__name_0__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_0__obj_ball__physical_placement__object_first__far_direct_far,between_owned_shoes__name_0__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_0__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_0__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_0__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_0__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_0__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_0__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_0__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_0__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_0__obj_bag__physical_placement__person_first__far_direct_far,between_owned_shoes__name_0__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_0__obj_bag__physical_placement__object_first__far_direct_far,between_owned_shoes__name_0__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_0__obj_bag__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_0__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_0__obj_bag__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_0__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_0__obj_bag__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_0__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_0__obj_bag__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_0__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_0__obj_book__physical_placement__person_first__far_direct_far,between_owned_shoes__name_0__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_0__obj_book__physical_placement__object_first__far_direct_far,between_owned_shoes__name_0__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_0__obj_book__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_0__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_0__obj_book__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_0__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_0__obj_book__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_0__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_0__obj_book__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_0__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_0__obj_cone__physical_placement__person_first__far_direct_far,between_owned_shoes__name_0__obj_cone__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_0__obj_cone__physical_placement__object_first__far_direct_far,between_owned_shoes__name_0__obj_cone__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_0__obj_cone__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_0__obj_cone__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_0__obj_cone__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_0__obj_cone__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_0__obj_cone__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_0__obj_cone__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_0__obj_cone__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_0__obj_cone__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_1__obj_ball__physical_placement__person_first__far_direct_far,between_owned_shoes__name_1__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_1__obj_ball__physical_placement__object_first__far_direct_far,between_owned_shoes__name_1__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_1__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_1__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_1__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_1__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_1__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_1__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_1__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_1__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_1__obj_bag__physical_placement__person_first__far_direct_far,between_owned_shoes__name_1__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_1__obj_bag__physical_placement__object_first__far_direct_far,between_owned_shoes__name_1__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_1__obj_bag__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_1__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_1__obj_bag__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_1__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_1__obj_bag__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_1__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_1__obj_bag__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_1__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_1__obj_book__physical_placement__person_first__far_direct_far,between_owned_shoes__name_1__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_1__obj_book__physical_placement__object_first__far_direct_far,between_owned_shoes__name_1__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_1__obj_book__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_1__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_1__obj_book__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_1__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_1__obj_book__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_1__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_1__obj_book__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_1__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_1__obj_cone__physical_placement__person_first__far_direct_far,between_owned_shoes__name_1__obj_cone__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_1__obj_cone__physical_placement__object_first__far_direct_far,between_owned_shoes__name_1__obj_cone__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_1__obj_cone__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_1__obj_cone__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_1__obj_cone__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_1__obj_cone__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_1__obj_cone__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_1__obj_cone__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_1__obj_cone__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_1__obj_cone__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_2__obj_ball__physical_placement__person_first__far_direct_far,between_owned_shoes__name_2__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_2__obj_ball__physical_placement__object_first__far_direct_far,between_owned_shoes__name_2__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_2__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_2__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_2__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_2__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_2__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_2__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_2__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_2__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_2__obj_bag__physical_placement__person_first__far_direct_far,between_owned_shoes__name_2__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_2__obj_bag__physical_placement__object_first__far_direct_far,between_owned_shoes__name_2__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_2__obj_bag__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_2__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_2__obj_bag__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_2__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_2__obj_bag__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_2__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_2__obj_bag__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_2__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_2__obj_book__physical_placement__person_first__far_direct_far,between_owned_shoes__name_2__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_2__obj_book__physical_placement__object_first__far_direct_far,between_owned_shoes__name_2__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_2__obj_book__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_2__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_2__obj_book__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_2__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_2__obj_book__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_2__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_2__obj_book__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_2__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_2__obj_cone__physical_placement__person_first__far_direct_far,between_owned_shoes__name_2__obj_cone__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_2__obj_cone__physical_placement__object_first__far_direct_far,between_owned_shoes__name_2__obj_cone__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_2__obj_cone__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_2__obj_cone__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_2__obj_cone__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_2__obj_cone__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_2__obj_cone__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_2__obj_cone__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_2__obj_cone__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_2__obj_cone__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_3__obj_ball__physical_placement__person_first__far_direct_far,between_owned_shoes__name_3__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_3__obj_ball__physical_placement__object_first__far_direct_far,between_owned_shoes__name_3__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_3__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_3__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_3__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_3__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_3__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_3__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_3__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_3__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_3__obj_bag__physical_placement__person_first__far_direct_far,between_owned_shoes__name_3__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_3__obj_bag__physical_placement__object_first__far_direct_far,between_owned_shoes__name_3__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_3__obj_bag__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_3__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_3__obj_bag__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_3__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_3__obj_bag__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_3__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_3__obj_bag__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_3__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_3__obj_book__physical_placement__person_first__far_direct_far,between_owned_shoes__name_3__obj_book__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_3__obj_book__physical_placement__object_first__far_direct_far,between_owned_shoes__name_3__obj_book__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_3__obj_book__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_3__obj_book__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_3__obj_book__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_3__obj_book__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_3__obj_book__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_3__obj_book__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_3__obj_book__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_3__obj_book__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_owned_shoes__name_3__obj_cone__physical_placement__person_first__far_direct_far,between_owned_shoes__name_3__obj_cone__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,person_first
between_owned_shoes__name_3__obj_cone__physical_placement__object_first__far_direct_far,between_owned_shoes__name_3__obj_cone__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,object_subject,object_first
between_owned_shoes__name_3__obj_cone__physical_placement_fronted__person_first__far_direct_far,between_owned_shoes__name_3__obj_cone__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,person_first
between_owned_shoes__name_3__obj_cone__physical_placement_fronted__object_first__far_direct_far,between_owned_shoes__name_3__obj_cone__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,fronted_location,object_first
between_owned_shoes__name_3__obj_cone__physical_placement_person_subject__person_first__far_direct_far,between_owned_shoes__name_3__obj_cone__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,person_first
between_owned_shoes__name_3__obj_cone__physical_placement_person_subject__object_first__far_direct_far,between_owned_shoes__name_3__obj_cone__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_owned_shoes,person_subject,object_first
between_worn_shoes__name_0__obj_ball__physical_placement__person_first__far_direct_far,between_worn_shoes__name_0__obj_ball__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_0__obj_ball__physical_placement__object_first__far_direct_far,between_worn_shoes__name_0__obj_ball__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_0__obj_ball__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_0__obj_ball__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_0__obj_ball__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_0__obj_ball__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_0__obj_ball__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_0__obj_ball__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_0__obj_ball__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_0__obj_ball__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
between_worn_shoes__name_0__obj_bag__physical_placement__person_first__far_direct_far,between_worn_shoes__name_0__obj_bag__physical_placement__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,person_first
between_worn_shoes__name_0__obj_bag__physical_placement__object_first__far_direct_far,between_worn_shoes__name_0__obj_bag__physical_placement__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,object_subject,object_first
between_worn_shoes__name_0__obj_bag__physical_placement_fronted__person_first__far_direct_far,between_worn_shoes__name_0__obj_bag__physical_placement_fronted__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,person_first
between_worn_shoes__name_0__obj_bag__physical_placement_fronted__object_first__far_direct_far,between_worn_shoes__name_0__obj_bag__physical_placement_fronted__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,fronted_location,object_first
between_worn_shoes__name_0__obj_bag__physical_placement_person_subject__person_first__far_direct_far,between_worn_shoes__name_0__obj_bag__physical_placement_person_subject__person_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,person_first
between_worn_shoes__name_0__obj_bag__physical_placement_person_subject__object_first__far_direct_far,between_worn_shoes__name_0__obj_bag__physical_placement_person_subject__object_first__far_synonym_distant,far_to_distant_only,between_worn_shoes,person_subject,object_first
