probe_id,probe_version,scene_id,scene_role,name_id,object_id,condition_id,context_structure,context_entity_order,target_order,reverses_context_entity_order,evidence_type,setting,assumption,include_in_primary_scene_summary,gold_requires_unstated_worn_shoes,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
between_worn_shoes__name_2__obj_ball__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_ball,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The ball is between the shoes Li is wearing.,The ball is across the full length of a long gym from Li.,The ball is close to Li.,The ball is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_ball__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_ball,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the ball.,Across the full length of a long gym from Li is the ball.,Li is close to the ball.,Li is far from the ball.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_ball__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_ball,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the ball.,Across the full length of a long gym from Li is the ball.,The ball is close to Li.,The ball is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_ball__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_ball,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the ball between them.,Li is across the full length of a long gym from the ball.,Li is close to the ball.,Li is far from the ball.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_ball__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_ball,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the ball between them.,Li is across the full length of a long gym from the ball.,The ball is close to Li.,The ball is far from Li.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_bag__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_bag,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The bag is between the shoes Li is wearing.,The bag is across the full length of a long gym from Li.,Li is close to the bag.,Li is far from the bag.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_bag__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_bag,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The bag is between the shoes Li is wearing.,The bag is across the full length of a long gym from Li.,The bag is close to Li.,The bag is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_bag__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_bag,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the bag.,Across the full length of a long gym from Li is the bag.,Li is close to the bag.,Li is far from the bag.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_bag__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_bag,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the bag.,Across the full length of a long gym from Li is the bag.,The bag is close to Li.,The bag is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_bag__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_bag,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the bag between them.,Li is across the full length of a long gym from the bag.,Li is close to the bag.,Li is far from the bag.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_bag__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the bag between them.,Li is across the full length of a long gym from the bag.,The bag is close to Li.,The bag is far from Li.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_book__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_book,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The book is between the shoes Li is wearing.,The book is across the full length of a long gym from Li.,Li is close to the book.,Li is far from the book.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_book__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_book,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The book is between the shoes Li is wearing.,The book is across the full length of a long gym from Li.,The book is close to Li.,The book is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_book__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_book,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the book.,Across the full length of a long gym from Li is the book.,Li is close to the book.,Li is far from the book.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_book__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_book,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the book.,Across the full length of a long gym from Li is the book.,The book is close to Li.,The book is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_book__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_book,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the book between them.,Li is across the full length of a long gym from the book.,Li is close to the book.,Li is far from the book.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_book__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_book,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the book between them.,Li is across the full length of a long gym from the book.,The book is close to Li.,The book is far from Li.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_cone__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_cone,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The cone is between the shoes Li is wearing.,The cone is across the full length of a long gym from Li.,Li is close to the cone.,Li is far from the cone.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_cone__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_cone,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The cone is between the shoes Li is wearing.,The cone is across the full length of a long gym from Li.,The cone is close to Li.,The cone is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_cone__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_cone,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the cone.,Across the full length of a long gym from Li is the cone.,Li is close to the cone.,Li is far from the cone.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_cone__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_cone,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Li is wearing is the cone.,Across the full length of a long gym from Li is the cone.,The cone is close to Li.,The cone is far from Li.,9,10,13,14,6,7,6,7
between_worn_shoes__name_2__obj_cone__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_cone,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the cone between them.,Li is across the full length of a long gym from the cone.,Li is close to the cone.,Li is far from the cone.,10,11,13,14,6,7,6,7
between_worn_shoes__name_2__obj_cone__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_2,obj_cone,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Li is wearing the shoes with the cone between them.,Li is across the full length of a long gym from the cone.,The cone is close to Li.,The cone is far from Li.,10,11,13,14,6,7,6,7
between_worn_shoes__name_3__obj_ball__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_ball,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The ball is between the shoes Omar is wearing.,The ball is across the full length of a long gym from Omar.,Omar is close to the ball.,Omar is far from the ball.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_ball__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_ball,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The ball is between the shoes Omar is wearing.,The ball is across the full length of a long gym from Omar.,The ball is close to Omar.,The ball is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_ball__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_ball,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the ball.,Across the full length of a long gym from Omar is the ball.,Omar is close to the ball.,Omar is far from the ball.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_ball__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_ball,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the ball.,Across the full length of a long gym from Omar is the ball.,The ball is close to Omar.,The ball is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_ball__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_ball,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the ball between them.,Omar is across the full length of a long gym from the ball.,Omar is close to the ball.,Omar is far from the ball.,10,12,13,15,6,8,6,8
between_worn_shoes__name_3__obj_ball__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_ball,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the ball between them.,Omar is across the full length of a long gym from the ball.,The ball is close to Omar.,The ball is far from Omar.,10,12,13,15,6,7,6,7
between_worn_shoes__name_3__obj_bag__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_bag,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The bag is between the shoes Omar is wearing.,The bag is across the full length of a long gym from Omar.,Omar is close to the bag.,Omar is far from the bag.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_bag__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_bag,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The bag is between the shoes Omar is wearing.,The bag is across the full length of a long gym from Omar.,The bag is close to Omar.,The bag is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_bag__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_bag,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the bag.,Across the full length of a long gym from Omar is the bag.,Omar is close to the bag.,Omar is far from the bag.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_bag__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_bag,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the bag.,Across the full length of a long gym from Omar is the bag.,The bag is close to Omar.,The bag is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_bag__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_bag,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the bag between them.,Omar is across the full length of a long gym from the bag.,Omar is close to the bag.,Omar is far from the bag.,10,12,13,15,6,8,6,8
between_worn_shoes__name_3__obj_bag__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_bag,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the bag between them.,Omar is across the full length of a long gym from the bag.,The bag is close to Omar.,The bag is far from Omar.,10,12,13,15,6,7,6,7
between_worn_shoes__name_3__obj_book__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_book,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The book is between the shoes Omar is wearing.,The book is across the full length of a long gym from Omar.,Omar is close to the book.,Omar is far from the book.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_book__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_book,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The book is between the shoes Omar is wearing.,The book is across the full length of a long gym from Omar.,The book is close to Omar.,The book is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_book__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_book,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the book.,Across the full length of a long gym from Omar is the book.,Omar is close to the book.,Omar is far from the book.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_book__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_book,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the book.,Across the full length of a long gym from Omar is the book.,The book is close to Omar.,The book is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_book__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_book,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the book between them.,Omar is across the full length of a long gym from the book.,Omar is close to the book.,Omar is far from the book.,10,12,13,15,6,8,6,8
between_worn_shoes__name_3__obj_book__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_book,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the book between them.,Omar is across the full length of a long gym from the book.,The book is close to Omar.,The book is far from Omar.,10,12,13,15,6,7,6,7
between_worn_shoes__name_3__obj_cone__physical_placement__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_cone,physical_placement,object_subject,object_first,person_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The cone is between the shoes Omar is wearing.,The cone is across the full length of a long gym from Omar.,Omar is close to the cone.,Omar is far from the cone.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_cone__physical_placement__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_cone,physical_placement,object_subject,object_first,object_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,The cone is between the shoes Omar is wearing.,The cone is across the full length of a long gym from Omar.,The cone is close to Omar.,The cone is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_cone__physical_placement_fronted__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_cone,physical_placement_fronted,fronted_location,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the cone.,Across the full length of a long gym from Omar is the cone.,Omar is close to the cone.,Omar is far from the cone.,9,10,13,14,6,8,6,8
between_worn_shoes__name_3__obj_cone__physical_placement_fronted__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_cone,physical_placement_fronted,fronted_location,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Between the shoes Omar is wearing is the cone.,Across the full length of a long gym from Omar is the cone.,The cone is close to Omar.,The cone is far from Omar.,9,10,13,14,6,7,6,7
between_worn_shoes__name_3__obj_cone__physical_placement_person_subject__person_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_cone,physical_placement_person_subject,person_subject,person_first,person_first,False,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the cone between them.,Omar is across the full length of a long gym from the cone.,Omar is close to the cone.,Omar is far from the cone.,10,12,13,15,6,8,6,8
between_worn_shoes__name_3__obj_cone__physical_placement_person_subject__object_first,1.0,between_worn_shoes,explicit_clothing_control,name_3,obj_cone,physical_placement_person_subject,person_subject,person_first,object_first,True,explicit_worn_clothing,gym,"Wearing is stated explicitly, anchoring the shoes to the person.",False,False,Omar is wearing the shoes with the cone between them.,Omar is across the full length of a long gym from the cone.,The cone is close to Omar.,The cone is far from Omar.,10,12,13,15,6,7,6,7
shared_control__name_0__obj_ball__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_ball,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is close to Maya.,The ball is far from Maya.,Maya is close to the ball.,Maya is far from the ball.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_ball__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_ball,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is beside Maya.,The ball is a long way from Maya.,Maya is close to the ball.,Maya is far from the ball.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_ball__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_ball,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is close to Maya.,The ball is far from Maya.,The ball is close to Maya.,The ball is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_ball__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_ball,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The ball is beside Maya.,The ball is a long way from Maya.,The ball is close to Maya.,The ball is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_bag__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_bag,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is close to Maya.,The bag is far from Maya.,Maya is close to the bag.,Maya is far from the bag.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_bag__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_bag,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is beside Maya.,The bag is a long way from Maya.,Maya is close to the bag.,Maya is far from the bag.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_bag__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_bag,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is close to Maya.,The bag is far from Maya.,The bag is close to Maya.,The bag is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_bag__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_bag,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The bag is beside Maya.,The bag is a long way from Maya.,The bag is close to Maya.,The bag is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_book__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_book,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is close to Maya.,The book is far from Maya.,Maya is close to the book.,Maya is far from the book.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_book__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_book,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is beside Maya.,The book is a long way from Maya.,Maya is close to the book.,Maya is far from the book.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_book__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_book,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is close to Maya.,The book is far from Maya.,The book is close to Maya.,The book is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_book__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_book,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The book is beside Maya.,The book is a long way from Maya.,The book is close to Maya.,The book is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_cone__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_cone,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cone is close to Maya.,The cone is far from Maya.,Maya is close to the cone.,Maya is far from the cone.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_cone__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_cone,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cone is beside Maya.,The cone is a long way from Maya.,Maya is close to the cone.,Maya is far from the cone.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_cone__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_cone,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cone is close to Maya.,The cone is far from Maya.,The cone is close to Maya.,The cone is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_cone__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_cone,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cone is beside Maya.,The cone is a long way from Maya.,The cone is close to Maya.,The cone is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_helmet__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_helmet,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The helmet is close to Maya.,The helmet is far from Maya.,Maya is close to the helmet.,Maya is far from the helmet.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_helmet__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_helmet,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The helmet is beside Maya.,The helmet is a long way from Maya.,Maya is close to the helmet.,Maya is far from the helmet.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_helmet__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_helmet,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The helmet is close to Maya.,The helmet is far from Maya.,The helmet is close to Maya.,The helmet is far from Maya.,6,7,6,7,6,7,6,7
shared_control__name_0__obj_helmet__proximity_paraphrase__object_first,1.0,shared_control,shared_control,name_0,obj_helmet,proximity_paraphrase,object_subject,object_first,object_first,False,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The helmet is beside Maya.,The helmet is a long way from Maya.,The helmet is close to Maya.,The helmet is far from Maya.,5,6,8,9,6,7,6,7
shared_control__name_0__obj_cup__direct_label__person_first,1.0,shared_control,shared_control,name_0,obj_cup,direct_label,object_subject,object_first,person_first,True,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cup is close to Maya.,The cup is far from Maya.,Maya is close to the cup.,Maya is far from the cup.,6,7,6,7,6,8,6,8
shared_control__name_0__obj_cup__proximity_paraphrase__person_first,1.0,shared_control,shared_control,name_0,obj_cup,proximity_paraphrase,object_subject,object_first,person_first,True,proximity_phrase,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cup is beside Maya.,The cup is a long way from Maya.,Maya is close to the cup.,Maya is far from the cup.,5,6,8,9,6,8,6,8
shared_control__name_0__obj_cup__direct_label__object_first,1.0,shared_control,shared_control,name_0,obj_cup,direct_label,object_subject,object_first,object_first,False,explicit_relation,unspecified,Direct or paraphrased relation; shared across eligible scenes.,False,False,The cup is close to Maya.,The cup is far from Maya.,The cup is close to Maya.,The cup is far from Maya.,6,7,6,7,6,7,6,7
